Trans_Code,Account,Trans_Date,Reference,Description,Amount_Excl,Tax_Type,Amount_Incl,Exchange_Rate,Foreign_Amount_Excl,Foreign_Amount_Incl,Base_VAT,Foreign_VAT,Sun_Date,ROUTES ANAL,CUST_CODE,Travel_Date,File Type
SI,D3C055,26/07/2023,509261,PNR:5D5708 VC:EMAIL,59504.75,7,59504.75,142.0500119,418.9,418.9,0.0,0.0,26072023,1501,D3C055,,H
SI,,26/07/2023,509261,PNR:5D5708 VC:EMAIL,59504.75,7,59504.75,142.0500119,418.9,418.9,0.0,0.0,26072023,1501,D3C055,,D
SI,D3S114,26/07/2023,509262,PNR:5843FC VC:4BD320	,18466.5,7,18466.5,142.05,130,130,0.0,0.0,26072023,1515,D3S114,,H
SI,,26/07/2023,509262,PNR:5843FC VC:4BD320	,18466.5,7,18466.5,142.05,130,130,0.0,0.0,26072023,1515,D3S114,,D
SI,D3A086,26/07/2023,509263,PNR:5021DF VC:email,194494.86,7,194494.86,142.05,1369.2,1369.2,0.0,0.0,26072023,1513,D3A086,,H
SI,410010,26/07/2023,509263,PNR:5021DF VC:email,194494.86,7,194494.86,142.05,1369.2,1369.2,0.0,0.0,26072023,1513,D3A086,,D
SI,D3CS01,26/07/2023,509264,PNR:534703 VC:REF EMAIL,93880.85,7,93880.85,142.0500076,660.9,660.9,0.0,0.0,26072023,1501,D3CS01,,H
SI,,26/07/2023,509264,PNR:534703 VC:REF EMAIL,93880.85,7,93880.85,142.0500076,660.9,660.9,0.0,0.0,26072023,1501,D3CS01,,D
SI,D3M014,26/07/2023,509265,PNR:58FCF1 VC:EMAIL,834614.78,7,834614.78,142.0500009,5875.5,5875.5,0.0,0.0,26072023,1513,D3M014,,H
SI,410010,26/07/2023,509265,PNR:58FCF1 VC:EMAIL,834614.78,7,834614.78,142.0500009,5875.5,5875.5,0.0,0.0,26072023,1513,D3M014,,D
SC,D3B026,26/07/2023,509266,PNR:52D42E VC:01/07/TB –2023,1853378.2,7,1853378.2,140.45,13196,13196,0.0,0.0,26072023,1501,D3B026,,H
SC,,26/07/2023,509266,PNR:52D42E VC:01/07/TB –2023,1853378.2,7,1853378.2,140.45,13196,13196,0.0,0.0,26072023,1501,D3B026,,D
SI,D3B026,26/07/2023,509267,PNR:52D42E VC:01/07/TB –2023,1874491.8,7,1874491.8,142.05,13196,13196,0.0,0.0,26072023,1501,D3B026,,H
SI,,26/07/2023,509267,PNR:52D42E VC:01/07/TB –2023,1874491.8,7,1874491.8,142.05,13196,13196,0.0,0.0,26072023,1501,D3B026,,D
SI,D3P007,26/07/2023,509268,PNR:5AA395 VC:04FT229871,97815.63,7,97815.63,142.05,688.6,688.6,0.0,0.0,26072023,1513,D3P007,,H
SI,410010,26/07/2023,509268,PNR:5AA395 VC:04FT229871,97815.63,7,97815.63,142.05,688.6,688.6,0.0,0.0,26072023,1513,D3P007,,D
SI,D3C040,26/07/2023,509269,PNR:58BC93 VC:DWFT758703,825509.37,7,825509.37,142.05,5811.4,5811.4,0.0,0.0,26072023,1513,D3C040,,H
SI,410010,26/07/2023,509269,PNR:58BC93 VC:DWFT758703,825509.37,7,825509.37,142.05,5811.4,5811.4,0.0,0.0,26072023,1513,D3C040,,D
SC,D3B005,26/07/2023,509270,PNR:57F107,76712.68,7,76712.68,142.0499963,540.04,540.04,0.0,0.0,26072023,1511,D3B005,,H
SC,,26/07/2023,509270,PNR:57F107,76712.68,7,76712.68,142.0499963,540.04,540.04,0.0,0.0,26072023,1511,D3B005,,D
SI,D3B005,26/07/2023,509271,PNR:57F107,76712.68,7,76712.68,142.0499963,540.04,540.04,0.0,0.0,26072023,1511,D3B005,,H
SI,,26/07/2023,509271,PNR:57F107,76712.68,7,76712.68,142.0499963,540.04,540.04,0.0,0.0,26072023,1511,D3B005,,D
SC,D3B005,26/07/2023,509272,PNR:5E50A0,38352.08,7,38352.08,142.0500019,269.99,269.99,0.0,0.0,26072023,1511,D3B005,,H
SC,,26/07/2023,509272,PNR:5E50A0,38352.08,7,38352.08,142.0500019,269.99,269.99,0.0,0.0,26072023,1511,D3B005,,D
SI,D3B005,26/07/2023,509273,PNR:5E50A0,38352.08,7,38352.08,142.0500019,269.99,269.99,0.0,0.0,26072023,1511,D3B005,,H
SI,,26/07/2023,509273,PNR:5E50A0,38352.08,7,38352.08,142.0500019,269.99,269.99,0.0,0.0,26072023,1511,D3B005,,D
SC,D3CS01,26/07/2023,509274,PNR:5FD71C VC:EMAIL,346888.09,7,346888.09,141.5499992,2450.64,2450.64,0.0,0.0,26072023,1501,D3CS01,,H
SC,,26/07/2023,509274,PNR:5FD71C VC:EMAIL,346888.09,7,346888.09,141.5499992,2450.64,2450.64,0.0,0.0,26072023,1501,D3CS01,,D
SI,D3cs01,26/07/2023,509275,PNR:579603 VC:277,193670.97,7,193670.97,142.05,1363.4,1363.4,0.0,0.0,26072023,1501,D3cs01,,H
SI,,26/07/2023,509275,PNR:579603 VC:277,193670.97,7,193670.97,142.05,1363.4,1363.4,0.0,0.0,26072023,1501,D3cs01,,D
SI,D3cs01,26/07/2023,509276,PNR:58FE81 VC:311,193670.97,7,193670.97,142.05,1363.4,1363.4,0.0,0.0,26072023,1501,D3cs01,,H
SI,,26/07/2023,509276,PNR:58FE81 VC:311,193670.97,7,193670.97,142.05,1363.4,1363.4,0.0,0.0,26072023,1501,D3cs01,,D
SI,D3CS01,26/07/2023,509277,PNR:5FD71C VC:EMAIL,348113.41,7,348113.41,142.0499992,2450.64,2450.64,0.0,0.0,26072023,1501,D3CS01,,H
SI,,26/07/2023,509277,PNR:5FD71C VC:EMAIL,348113.41,7,348113.41,142.0499992,2450.64,2450.64,0.0,0.0,26072023,1501,D3CS01,,D
SI,D3A050,26/07/2023,509278,PNR:52A6D7 VC:FILE 81135B,218899.05,7,218899.05,142.05,1541,1541,0.0,0.0,26072023,1513,D3A050,,H
SI,410010,26/07/2023,509278,PNR:52A6D7 VC:FILE 81135B,218899.05,7,218899.05,142.05,1541,1541,0.0,0.0,26072023,1513,D3A050,,D
SI,D3P002,26/07/2023,509279,PNR:57C414 VC:2023043623,261940.2,7,261940.2,142.05,1844,1844,0.0,0.0,26072023,1513,D3P002,,H
SI,410010,26/07/2023,509279,PNR:57C414 VC:2023043623,261940.2,7,261940.2,142.05,1844,1844,0.0,0.0,26072023,1513,D3P002,,D
SI,D3CS01,26/07/2023,509280,PNR:50C208,71025,7,71025,142.05,500,500,0.0,0.0,26072023,1526,D3CS01,,H
SI,,26/07/2023,509280,PNR:50C208,71025,7,71025,142.05,500,500,0.0,0.0,26072023,1526,D3CS01,,D
SC,D3CS01,26/07/2023,509281,PNR:587EF7,107822.99,7,107822.99,137.7982415,782.47,782.47,0.0,0.0,26072023,1501,D3CS01,,H
SC,,26/07/2023,509281,PNR:587EF7,107822.99,7,107822.99,137.7982415,782.47,782.47,0.0,0.0,26072023,1501,D3CS01,,D
SI,D3CS01,26/07/2023,509282,PNR:587EF7,111148.44,7,111148.44,142.0481808,782.47,782.47,0.0,0.0,26072023,1501,D3CS01,,H
SI,,26/07/2023,509282,PNR:587EF7,111148.44,7,111148.44,142.0481808,782.47,782.47,0.0,0.0,26072023,1501,D3CS01,,D
SI,D3M014,26/07/2023,509283,PNR:5D59F7 VC:23-1570,161937,7,161937,142.05,1140,1140,0.0,0.0,26072023,1522,D3M014,,H
SI,,26/07/2023,509283,PNR:5D59F7 VC:23-1570,161937,7,161937,142.05,1140,1140,0.0,0.0,26072023,1522,D3M014,,D
SI,D3C003,26/07/2023,509284,PNR:5AB25A VC:e,96835.49,7,96835.49,142.0500073,681.7,681.7,0.0,0.0,26072023,1501,D3C003,,H
SI,,26/07/2023,509284,PNR:5AB25A VC:e,96835.49,7,96835.49,142.0500073,681.7,681.7,0.0,0.0,26072023,1501,D3C003,,D
SI,D3O027,26/07/2023,509285,PNR:5D14D9 VC:WB20682,96835.49,7,96835.49,142.0500073,681.7,681.7,0.0,0.0,26072023,1501,D3O027,,H
SI,,26/07/2023,509285,PNR:5D14D9 VC:WB20682,96835.49,7,96835.49,142.0500073,681.7,681.7,0.0,0.0,26072023,1501,D3O027,,D
SI,D3O027,26/07/2023,509286,PNR:5D670A VC:MIKE MWOLOLO/23331379,284.1,1,329.56,142.0517241,2,2.32,45.45999999999998,0.31999999999999984,26072023,1501,D3O027,,H
SI,450030,26/07/2023,509286,PNR:5D670A VC:MIKE MWOLOLO/23331379,284.1,1,329.56,142.0517241,2,2.32,45.45999999999998,0.31999999999999984,26072023,1501,D3O027,,D
SI,222080,26/07/2023,509286,PNR:5D670A VC:MIKE MWOLOLO/23331379,284.1,1,329.56,142.0517241,2,2.32,45.45999999999998,0.31999999999999984,26072023,1501,D3O027,,V
SI,D3R023,26/07/2023,509287,PNR:5D4327 VC:3491,23438.25,7,23438.25,142.05,165,165,0.0,0.0,26072023,1522,D3R023,,H
SI,,26/07/2023,509287,PNR:5D4327 VC:3491,23438.25,7,23438.25,142.05,165,165,0.0,0.0,26072023,1522,D3R023,,D
SC,D3A075,26/07/2023,509288,PNR:574E61 VC:STT028-1-1,24208.16,7,24208.16,142.0499941,170.42,170.42,0.0,0.0,26072023,1501,D3A075,,H
SC,,26/07/2023,509288,PNR:574E61 VC:STT028-1-1,24208.16,7,24208.16,142.0499941,170.42,170.42,0.0,0.0,26072023,1501,D3A075,,D
SC,D3C060,26/07/2023,509289,PNR:5D5E57 VC:WB234562-RACHAEL,96835.49,7,96835.49,142.0500073,681.7,681.7,0.0,0.0,26072023,1501,D3C060,,H
SC,,26/07/2023,509289,PNR:5D5E57 VC:WB234562-RACHAEL,96835.49,7,96835.49,142.0500073,681.7,681.7,0.0,0.0,26072023,1501,D3C060,,D
SC,D3CS01,26/07/2023,509290,PNR:52773C,83004.92,7,83004.92,141.55,586.4,586.4,0.0,0.0,26072023,1501,D3CS01,,H
SC,,26/07/2023,509290,PNR:52773C,83004.92,7,83004.92,141.55,586.4,586.4,0.0,0.0,26072023,1501,D3CS01,,D
SI,D3A001,26/07/2023,509291,PNR:5B1AD0 VC:25196/25203/25198/25205,257877.57,7,257877.57,142.05,1815.4,1815.4,0.0,0.0,26072023,1513,D3A001,,H
SI,410010,26/07/2023,509291,PNR:5B1AD0 VC:25196/25203/25198/25205,257877.57,7,257877.57,142.05,1815.4,1815.4,0.0,0.0,26072023,1513,D3A001,,D
SC,D3H008,26/07/2023,509292,PNR:5D706D,204595.8,7,204595.8,124.45,1644,1644,0.0,0.0,26072023,1501,D3H008,,H
SC,,26/07/2023,509292,PNR:5D706D,204595.8,7,204595.8,124.45,1644,1644,0.0,0.0,26072023,1501,D3H008,,D
SI,D3H008,26/07/2023,509293,PNR:5D706D,233530.2,7,233530.2,142.05,1644,1644,0.0,0.0,26072023,1501,D3H008,,H
SI,,26/07/2023,509293,PNR:5D706D,233530.2,7,233530.2,142.05,1644,1644,0.0,0.0,26072023,1501,D3H008,,D
SI,D3G031,26/07/2023,509294,PNR:5AC5C2 VC:UNK 08.19 ,302776.73,7,302776.73,142.0499981,2131.48,2131.48,0.0,0.0,26072023,1501,D3G031,,H
SI,,26/07/2023,509294,PNR:5AC5C2 VC:UNK 08.19 ,302776.73,7,302776.73,142.0499981,2131.48,2131.48,0.0,0.0,26072023,1501,D3G031,,D
SI,D3.00E+38,26/07/2023,509295,PNR:5657BD VC:EMAIL,96835.49,7,96835.49,142.0500073,681.7,681.7,0.0,0.0,26072023,1501,D3.00E+38,,H
SI,,26/07/2023,509295,PNR:5657BD VC:EMAIL,96835.49,7,96835.49,142.0500073,681.7,681.7,0.0,0.0,26072023,1501,D3.00E+38,,D
SI,D3G031,26/07/2023,509296,PNR:5246F1 VC:Unk 08.20 ,216269.7,7,216269.7,142.049997,1522.49,1522.49,0.0,0.0,26072023,1501,D3G031,,H
SI,,26/07/2023,509296,PNR:5246F1 VC:Unk 08.20 ,216269.7,7,216269.7,142.049997,1522.49,1522.49,0.0,0.0,26072023,1501,D3G031,,D
SI,D3O021,26/07/2023,509297,PNR:5259A4 VC:11082023/01,48417.74,7,48417.74,142.0499927,340.85,340.85,0.0,0.0,26072023,1501,D3O021,,H
SI,,26/07/2023,509297,PNR:5259A4 VC:11082023/01,48417.74,7,48417.74,142.0499927,340.85,340.85,0.0,0.0,26072023,1501,D3O021,,D
SI,D3CS01,26/07/2023,509298,PNR:5C2CA5,92477.39,7,92477.39,142.0499985,651.02,651.02,0.0,0.0,26072023,1501,D3CS01,,H
SI,,26/07/2023,509298,PNR:5C2CA5,92477.39,7,92477.39,142.0499985,651.02,651.02,0.0,0.0,26072023,1501,D3CS01,,D
SI,D3CS01,26/07/2023,509299,PNR:55965C,229731.78,7,229731.78,142.0499981,1617.26,1617.26,0.0,0.0,26072023,1503,D3CS01,,H
SI,,26/07/2023,509299,PNR:55965C,229731.78,7,229731.78,142.0499981,1617.26,1617.26,0.0,0.0,26072023,1503,D3CS01,,D
SI,D3CS01,26/07/2023,509300,PNR:5EA201,39774,7,39774,142.05,280,280,0.0,0.0,26072023,1526,D3CS01,,H
SI,,26/07/2023,509300,PNR:5EA201,39774,7,39774,142.05,280,280,0.0,0.0,26072023,1526,D3CS01,,D
SI,D3CS01,26/07/2023,509301,PNR:544801,387341.94,7,387341.94,142.05,2726.8,2726.8,0.0,0.0,26072023,1501,D3CS01,,H
SI,,26/07/2023,509301,PNR:544801,387341.94,7,387341.94,142.05,2726.8,2726.8,0.0,0.0,26072023,1501,D3CS01,,D
SI,D3CS01,26/07/2023,509302,PNR:53341B,193670.97,7,193670.97,142.05,1363.4,1363.4,0.0,0.0,26072023,1501,D3CS01,,H
SI,,26/07/2023,509302,PNR:53341B,193670.97,7,193670.97,142.05,1363.4,1363.4,0.0,0.0,26072023,1501,D3CS01,,D
SI,D3CS01,26/07/2023,509303,PNR:5D63CA,53545.75,7,53545.75,142.0500066,376.95,376.95,0.0,0.0,26072023,1501,D3CS01,,H
SI,,26/07/2023,509303,PNR:5D63CA,53545.75,7,53545.75,142.0500066,376.95,376.95,0.0,0.0,26072023,1501,D3CS01,,D
SI,D3CS01,26/07/2023,509304,PNR:5D7C27,48012.9,7,48012.9,142.05,338,338,0.0,0.0,26072023,1501,D3CS01,,H
SI,,26/07/2023,509304,PNR:5D7C27,48012.9,7,48012.9,142.05,338,338,0.0,0.0,26072023,1501,D3CS01,,D
SI,D3C025,27/07/2023,509305,PNR:5D5FD2,4829.7,7,4829.7,142.05,34,34,0.0,0.0,27072023,1501,D3C025,,H
SI,,27/07/2023,509305,PNR:5D5FD2,4829.7,7,4829.7,142.05,34,34,0.0,0.0,27072023,1501,D3C025,,D
SC,D3R023,27/07/2023,509306,PNR:533923 VC:D4E74,180225.94,7,180225.94,142.050002,1268.75,1268.75,0.0,0.0,27072023,1522,D3R023,,H
SC,,27/07/2023,509306,PNR:533923 VC:D4E74,180225.94,7,180225.94,142.050002,1268.75,1268.75,0.0,0.0,27072023,1522,D3R023,,D
SC,D3R023,27/07/2023,509307,PNR:5D4EA5 VC:D4E74,148974.94,7,148974.94,142.0500024,1048.75,1048.75,0.0,0.0,27072023,1508,D3R023,,H
SC,410010,27/07/2023,509307,PNR:5D4EA5 VC:D4E74,148974.94,7,148974.94,142.0500024,1048.75,1048.75,0.0,0.0,27072023,1508,D3R023,,D
SI,D3R023,27/07/2023,509308,PNR:5D8952 VC:D4E74,144180.75,7,144180.75,142.05,1015,1015,0.0,0.0,27072023,1522,D3R023,,H
SI,,27/07/2023,509308,PNR:5D8952 VC:D4E74,144180.75,7,144180.75,142.05,1015,1015,0.0,0.0,27072023,1522,D3R023,,D
SI,D3R023,27/07/2023,509309,PNR:5D89A0 VC:D4E74,119179.95,7,119179.95,142.05,839,839,0.0,0.0,27072023,1508,D3R023,,H
SI,410010,27/07/2023,509309,PNR:5D89A0 VC:D4E74,119179.95,7,119179.95,142.05,839,839,0.0,0.0,27072023,1508,D3R023,,D
SC,D3CS01,27/07/2023,509310,PNR:5536A1,653658.32,7,653658.32,136.6,4785.2,4785.2,0.0,0.0,27072023,1513,D3CS01,,H
SC,410010,27/07/2023,509310,PNR:5536A1,653658.32,7,653658.32,136.6,4785.2,4785.2,0.0,0.0,27072023,1513,D3CS01,,D
SI,D3CS01,27/07/2023,509311,PNR:5536A1,658560.85,7,658560.85,142.0500009,4636.12,4636.12,0.0,0.0,27072023,1513,D3CS01,,H
SI,410010,27/07/2023,509311,PNR:5536A1,658560.85,7,658560.85,142.0500009,4636.12,4636.12,0.0,0.0,27072023,1513,D3CS01,,D
SI,D3S114,27/07/2023,509312,PNR:593B49 VC:email,198443.85,7,198443.85,142.05,1397,1397,0.0,0.0,27072023,1501,D3S114,,H
SI,,27/07/2023,509312,PNR:593B49 VC:email,198443.85,7,198443.85,142.05,1397,1397,0.0,0.0,27072023,1501,D3S114,,D
SI,D3S114,27/07/2023,509313,PNR:5D8A3F VC:email,90912,7,90912,142.05,640,640,0.0,0.0,27072023,1501,D3S114,,H
SI,,27/07/2023,509313,PNR:5D8A3F VC:email,90912,7,90912,142.05,640,640,0.0,0.0,27072023,1501,D3S114,,D
SI,D3P002,27/07/2023,509314,PNR:5C3029 VC:PTS230800082,232748.93,7,232748.93,142.0500031,1638.5,1638.5,0.0,0.0,27072023,1513,D3P002,,H
SI,410010,27/07/2023,509314,PNR:5C3029 VC:PTS230800082,232748.93,7,232748.93,142.0500031,1638.5,1638.5,0.0,0.0,27072023,1513,D3P002,,D
SI,D3CS01,27/07/2023,509315,PNR:5845BD VC:EMAIL,89889.24,7,89889.24,142.05,632.8,632.8,0.0,0.0,27072023,1501,D3CS01,,H
SI,,27/07/2023,509315,PNR:5845BD VC:EMAIL,89889.24,7,89889.24,142.05,632.8,632.8,0.0,0.0,27072023,1501,D3CS01,,D
SI,D3S114,27/07/2023,509316,PNR:5D8AEB VC:email,164493.9,7,164493.9,142.05,1158,1158,0.0,0.0,27072023,1501,D3S114,,H
SI,,27/07/2023,509316,PNR:5D8AEB VC:email,164493.9,7,164493.9,142.05,1158,1158,0.0,0.0,27072023,1501,D3S114,,D
SC,D3S114,27/07/2023,509317,PNR:5D8A3F VC:email,90912,7,90912,142.05,640,640,0.0,0.0,27072023,1501,D3S114,,H
SC,,27/07/2023,509317,PNR:5D8A3F VC:email,90912,7,90912,142.05,640,640,0.0,0.0,27072023,1501,D3S114,,D
SI,D3S114,27/07/2023,509318,PNR:5D8A3F VC:email,90912,7,90912,142.05,640,640,0.0,0.0,27072023,1501,D3S114,,H
SI,,27/07/2023,509318,PNR:5D8A3F VC:email,90912,7,90912,142.05,640,640,0.0,0.0,27072023,1501,D3S114,,D
SI,D3G011,27/07/2023,509319,PNR:5B4822 VC:GWSA144620,96835.49,7,96835.49,142.0500073,681.7,681.7,0.0,0.0,27072023,1501,D3G011,,H
SI,,27/07/2023,509319,PNR:5B4822 VC:GWSA144620,96835.49,7,96835.49,142.0500073,681.7,681.7,0.0,0.0,27072023,1501,D3G011,,D
SI,D3CS01,27/07/2023,509320,PNR:55A465 VC:EMAIL,662492.79,7,662492.79,142.05,4663.8,4663.8,0.0,0.0,27072023,1513,D3CS01,,H
SI,410010,27/07/2023,509320,PNR:55A465 VC:EMAIL,662492.79,7,662492.79,142.05,4663.8,4663.8,0.0,0.0,27072023,1513,D3CS01,,D
SI,D3T036,27/07/2023,509321,PNR:5ED4BF VC:T2308/10,250576.2,7,250576.2,142.0491947,1764.01,1764.01,0.0,0.0,27072023,1511,D3T036,,H
SI,,27/07/2023,509321,PNR:5ED4BF VC:T2308/10,250576.2,7,250576.2,142.0491947,1764.01,1764.01,0.0,0.0,27072023,1511,D3T036,,D
SI,D3C040,27/07/2023,509322,PNR:569915 VC:DWFT748861,561040.68,7,561040.68,142.05,3949.6,3949.6,0.0,0.0,27072023,1522,D3C040,,H
SI,,27/07/2023,509322,PNR:569915 VC:DWFT748861,561040.68,7,561040.68,142.05,3949.6,3949.6,0.0,0.0,27072023,1522,D3C040,,D
SC,D3T002,27/07/2023,509323,PNR:5B009C VC:050/0723,30362.48,7,30362.48,141.5500233,214.5,214.5,0.0,0.0,27072023,1501,D3T002,,H
SC,,27/07/2023,509323,PNR:5B009C VC:050/0723,30362.48,7,30362.48,141.5500233,214.5,214.5,0.0,0.0,27072023,1501,D3T002,,D
SI,D3T002,27/07/2023,509324,PNR:5B009C VC:050/0723,29752.37,7,29752.37,142.0499881,209.45,209.45,0.0,0.0,27072023,1501,D3T002,,H
SI,,27/07/2023,509324,PNR:5B009C VC:050/0723,29752.37,7,29752.37,142.0499881,209.45,209.45,0.0,0.0,27072023,1501,D3T002,,D
SI,D3C040,27/07/2023,509325,PNR:537651 VC:DWFT771754,126978.5,7,126978.5,142.0500056,893.9,893.9,0.0,0.0,27072023,1501,D3C040,,H
SI,,27/07/2023,509325,PNR:537651 VC:DWFT771754,126978.5,7,126978.5,142.0500056,893.9,893.9,0.0,0.0,27072023,1501,D3C040,,D
SI,D3B026,27/07/2023,509326,PNR:5711F2 VC:Goldman x 2 - Nerea,281756.18,7,281756.18,142.0500025,1983.5,1983.5,0.0,0.0,27072023,1513,D3B026,,H
SI,410010,27/07/2023,509326,PNR:5711F2 VC:Goldman x 2 - Nerea,281756.18,7,281756.18,142.0500025,1983.5,1983.5,0.0,0.0,27072023,1513,D3B026,,D
SC,D3T002,27/07/2023,509327,PNR:5B009C VC:050/0723,29752.37,7,29752.37,142.0499881,209.45,209.45,0.0,0.0,27072023,1501,D3T002,,H
SC,,27/07/2023,509327,PNR:5B009C VC:050/0723,29752.37,7,29752.37,142.0499881,209.45,209.45,0.0,0.0,27072023,1501,D3T002,,D
SI,D3T002,27/07/2023,509328,PNR:5B009C VC:050/0723,18963.68,7,18963.68,142.0500375,133.5,133.5,0.0,0.0,27072023,1501,D3T002,,H
SI,,27/07/2023,509328,PNR:5B009C VC:050/0723,18963.68,7,18963.68,142.0500375,133.5,133.5,0.0,0.0,27072023,1501,D3T002,,D
SI,D3CS01,27/07/2023,509329,PNR:540E90,1.42,7,1.42,142,0.01,0.01,0.0,0.0,27072023,1501,D3CS01,,H
SI,,27/07/2023,509329,PNR:540E90,1.42,7,1.42,142,0.01,0.01,0.0,0.0,27072023,1501,D3CS01,,D
SI,D3V003,27/07/2023,509330,PNR:5D8E37 VC:BBFT122497,96835.49,7,96835.49,142.0500073,681.7,681.7,0.0,0.0,27072023,1501,D3V003,,H
SI,,27/07/2023,509330,PNR:5D8E37 VC:BBFT122497,96835.49,7,96835.49,142.0500073,681.7,681.7,0.0,0.0,27072023,1501,D3V003,,D
SC,D3CS01,27/07/2023,509331,PNR:540E90,1.42,7,1.42,142,0.01,0.01,0.0,0.0,27072023,1501,D3CS01,,H
SC,,27/07/2023,509331,PNR:540E90,1.42,7,1.42,142,0.01,0.01,0.0,0.0,27072023,1501,D3CS01,,D
SI,D3R023,27/07/2023,509332,PNR:5D421B VC:F19D5,195638.36,7,195638.36,142.0499982,1377.25,1377.25,0.0,0.0,27072023,1508,D3R023,,H
SI,410010,27/07/2023,509332,PNR:5D421B VC:F19D5,195638.36,7,195638.36,142.0499982,1377.25,1377.25,0.0,0.0,27072023,1508,D3R023,,D
SI,D3C040,27/07/2023,509333,PNR:5DC6C6 VC:DWFT761837,165175.74,7,165175.74,142.05,1162.8,1162.8,0.0,0.0,27072023,1513,D3C040,,H
SI,410010,27/07/2023,509333,PNR:5DC6C6 VC:DWFT761837,165175.74,7,165175.74,142.05,1162.8,1162.8,0.0,0.0,27072023,1513,D3C040,,D
SI,D3CS01,27/07/2023,509334,PNR:508E02 VC:u,148761.86,7,148761.86,142.0499976,1047.25,1047.25,0.0,0.0,27072023,1501,D3CS01,,H
SI,,27/07/2023,509334,PNR:508E02 VC:u,148761.86,7,148761.86,142.0499976,1047.25,1047.25,0.0,0.0,27072023,1501,D3CS01,,D
SC,D3CS01,27/07/2023,509335,PNR:5A93A5,184960.55,7,184960.55,141.5499969,1306.68,1306.68,0.0,0.0,27072023,1513,D3CS01,,H
SC,410010,27/07/2023,509335,PNR:5A93A5,184960.55,7,184960.55,141.5499969,1306.68,1306.68,0.0,0.0,27072023,1513,D3CS01,,D
SI,D3CS01,27/07/2023,509336,PNR:5A93A5,185613.89,7,185613.89,142.0499969,1306.68,1306.68,0.0,0.0,27072023,1513,D3CS01,,H
SI,410010,27/07/2023,509336,PNR:5A93A5,185613.89,7,185613.89,142.0499969,1306.68,1306.68,0.0,0.0,27072023,1513,D3CS01,,D
SI,D3K043,27/07/2023,509337,PNR:5230D8 VC:DAVID GITAU 32454858,1989.92,1,2308.31,142.0498462,14.01,16.25,318.3899999999999,2.24,27072023,1501,D3K043,,H
SI,450030,27/07/2023,509337,PNR:5230D8 VC:DAVID GITAU 32454858,1989.92,1,2308.31,142.0498462,14.01,16.25,318.3899999999999,2.24,27072023,1501,D3K043,,D
SI,222080,27/07/2023,509337,PNR:5230D8 VC:DAVID GITAU 32454858,1989.92,1,2308.31,142.0498462,14.01,16.25,318.3899999999999,2.24,27072023,1501,D3K043,,V
SI,D3CS01,27/07/2023,509338,PNR:59DB01 VC:230831,1023896.4,7,1023896.4,142.05,7208,7208,0.0,0.0,27072023,1513,D3CS01,,H
SI,410010,27/07/2023,509338,PNR:59DB01 VC:230831,1023896.4,7,1023896.4,142.05,7208,7208,0.0,0.0,27072023,1513,D3CS01,,D
SC,D3S004,27/07/2023,509339,PNR:59B544 VC:FKY10-A-30803	,536321.1,7,536321.1,141.1,3801,3801,0.0,0.0,27072023,1501,D3S004,,H
SC,,27/07/2023,509339,PNR:59B544 VC:FKY10-A-30803	,536321.1,7,536321.1,141.1,3801,3801,0.0,0.0,27072023,1501,D3S004,,D
SI,D3S004,27/07/2023,509340,PNR:59B544 VC:FKY10-A-30803	,539932.05,7,539932.05,142.05,3801,3801,0.0,0.0,27072023,1501,D3S004,,H
SI,,27/07/2023,509340,PNR:59B544 VC:FKY10-A-30803	,539932.05,7,539932.05,142.05,3801,3801,0.0,0.0,27072023,1501,D3S004,,D
SI,D3C060,27/07/2023,509341,PNR:5D5E57 VC:WB234562-RACHAEL,96835.49,7,96835.49,142.0500073,681.7,681.7,0.0,0.0,27072023,1501,D3C060,,H
SI,,27/07/2023,509341,PNR:5D5E57 VC:WB234562-RACHAEL,96835.49,7,96835.49,142.0500073,681.7,681.7,0.0,0.0,27072023,1501,D3C060,,D
SC,D3S004,27/07/2023,509342,PNR:59B64A VC:FKY10-A-30803	,536321.1,7,536321.1,141.1,3801,3801,0.0,0.0,27072023,1501,D3S004,,H
SC,,27/07/2023,509342,PNR:59B64A VC:FKY10-A-30803	,536321.1,7,536321.1,141.1,3801,3801,0.0,0.0,27072023,1501,D3S004,,D
SI,D3D018,27/07/2023,509343,PNR:5A90F4 VC:WB1008,48417.74,7,48417.74,142.0499927,340.85,340.85,0.0,0.0,27072023,1501,D3D018,,H
SI,,27/07/2023,509343,PNR:5A90F4 VC:WB1008,48417.74,7,48417.74,142.0499927,340.85,340.85,0.0,0.0,27072023,1501,D3D018,,D
SI,D3S004,27/07/2023,509344,PNR:59B64A VC:FKY10-A-30803	,539932.05,7,539932.05,142.05,3801,3801,0.0,0.0,27072023,1501,D3S004,,H
SI,,27/07/2023,509344,PNR:59B64A VC:FKY10-A-30803	,539932.05,7,539932.05,142.05,3801,3801,0.0,0.0,27072023,1501,D3S004,,D
SI,D3A080,27/07/2023,509345,PNR:52A70D VC:2A590,60371.25,7,60371.25,142.05,425,425,0.0,0.0,27072023,1522,D3A080,,H
SI,,27/07/2023,509345,PNR:52A70D VC:2A590,60371.25,7,60371.25,142.05,425,425,0.0,0.0,27072023,1522,D3A080,,D
